0.0,0.0,0.0,1.0,0.02
0.0,0.0,0.0,1.0,0.18
0.0,0.0,0.0,1.0,0.34
0.0,0.0,0.0,1.0,0.43
0.0,0.0,0.0,1.0,0.53
0.0,0.0,0.0,1.0,0.63
0.0,0.0,0.0,1.0,0.72
0.0,0.0,0.0,1.0,0.81
0.0,0.0,0.0,1.0,0.9
0.0,0.0,0.0,1.0,0.99
0.0,0.0,0.0,1.0,1.08
0.0,0.0,0.0,1.0,1.17
0.0,0.0,0.0,1.0,1.26
0.0,0.0,0.0,1.0,1.36
0.0,0.0,0.0,1.0,1.45
0.0,0.0,0.0,1.0,1.54
0.0,0.0,0.0,1.0,1.63
0.0,0.0,0.0,1.0,1.72
0.0,0.0,0.0,1.0,1.81
0.0,0.0,0.0,1.0,1.9
0.0,0.0,0.0,1.0,1.99
0.0,0.0,0.0,1.0,2.09
0.0,0.0,0.0,1.0,2.18
0.0,0.0,0.0,1.0,2.27
0.0,0.0,0.0,1.0,2.36
0.0,0.0,0.0,1.0,2.45
0.0,0.0,0.0,1.0,2.54
0.0,0.0,0.0,1.0,2.64
0.0,0.0,0.0,1.0,2.73
0.0,0.0,0.0,1.0,2.82
0.0,0.0,0.0,1.0,2.91
0.0,0.0,0.0,1.0,3.0
0.0,0.0,0.0,1.0,3.09
0.0,0.0,0.0,1.0,3.18
0.0,0.0,0.0,1.0,3.27
0.0,0.0,0.0,1.0,3.37
0.0,0.0,0.0,1.0,3.46
0.0,0.0,0.0,1.0,3.55
0.0,0.0,0.0,1.0,3.64
0.0,0.0,0.0,1.0,3.73
0.0,0.0,0.0,1.0,3.82
0.0,0.0,0.0,1.0,3.92
0.0,0.0,0.0,1.0,4.01
0.0,0.0,0.0,1.0,4.1
0.0,0.0,0.0,1.0,4.19
0.0,0.0,0.0,1.0,4.28
0.0,0.0,0.0,1.0,4.37
0.0,0.0,0.0,1.0,4.46
0.0,0.0,0.0,1.0,4.55
0.0,0.0,0.0,1.0,4.64
0.0,0.0,0.0,1.0,4.73
0.0,0.0,0.0,1.0,4.83
0.0,0.0,0.0,1.0,4.92
0.0,0.0,0.0,1.0,5.01
0.0,0.0,0.0,1.0,5.1
0.0,0.0,0.0,1.0,5.19
0.0,0.0,0.0,1.0,5.28
0.0,0.0,0.0,1.0,5.37
0.0,0.0,0.0,1.0,5.46
0.0,0.0,0.0,1.0,5.55
0.0,0.0,0.0,1.0,5.64
0.0,0.0,0.0,1.0,5.73
0.0,0.0,0.0,1.0,5.82
0.0,0.0,0.0,1.0,5.92
0.0,0.0,0.0,1.0,6.01
0.0,0.0,0.0,1.0,6.1
0.0,0.0,0.0,1.0,6.19
0.0,0.0,0.0,1.0,6.28
0.0,0.0,0.0,1.0,6.37
0.0,0.0,0.0,1.0,6.46
0.0,0.0,0.0,1.0,6.55
0.0,0.0,0.0,1.0,6.64
0.0,0.0,0.0,1.0,6.73
0.0,0.0,0.0,1.0,6.82
0.0,0.0,0.0,1.0,6.92
0.0,0.0,0.0,1.0,7.01
0.0,0.0,0.0,1.0,7.1
0.0,0.0,0.0,1.0,7.19
0.0,0.0,0.0,1.0,7.28
0.0,0.0,0.0,1.0,7.37
0.0,0.0,0.0,1.0,7.46
0.0,0.0,0.0,1.0,7.55
0.0,0.0,0.0,1.0,7.64
0.0,0.0,0.0,1.0,7.73
0.0,0.0,0.0,1.0,7.82
0.0,0.0,0.0,1.0,7.91
0.0,0.0,0.0,1.0,8.01
0.0,0.0,0.0,1.0,8.1
0.0,0.0,0.0,1.0,8.19
0.0,0.0,0.0,1.0,8.28
0.0,0.0,0.0,1.0,8.37
0.0,0.0,0.0,1.0,8.46
0.0,0.0,0.0,1.0,8.58
0.0,0.0,0.0,1.0,8.67
0.0,0.0,0.0,1.0,8.76
0.0,0.0,0.0,1.0,8.85
0.0,0.0,0.0,1.0,8.94
0.0,0.0,0.0,1.0,9.03
0.0,0.0,0.0,1.0,9.12
0.0,0.0,0.0,1.0,9.21
0.0,0.0,0.0,1.0,9.3
0.0,0.0,0.0,1.0,9.39
0.0,0.0,0.0,1.0,9.48
0.0,0.0,0.0,1.0,9.57
0.0,0.0,0.0,1.0,9.66
0.0,0.0,0.0,1.0,9.76
0.0,0.0,0.0,1.0,9.85
0.0,0.0,0.0,1.0,9.94
0.0,0.0,0.0,1.0,10.03
0.0,0.0,0.0,1.0,10.12
0.0,0.0,0.0,1.0,10.21
0.0,0.0,0.0,1.0,10.3
0.0,0.0,0.0,1.0,10.39
0.0,0.0,0.0,1.0,10.48
0.0,0.0,0.0,1.0,10.57
0.0,0.0,0.0,1.0,10.66
0.0,0.0,0.0,1.0,10.75
0.0,0.0,0.0,1.0,10.84
0.0,0.0,0.0,1.0,10.93
0.0,0.0,0.0,1.0,11.02
0.0,0.0,0.0,1.0,11.11
0.0,0.0,0.0,1.0,11.2
0.0,0.0,0.0,1.0,11.29
0.0,0.0,0.0,1.0,11.38
0.0,0.0,0.0,1.0,11.47
0.0,0.0,0.0,1.0,11.57
0.0,0.0,0.0,1.0,11.66
0.0,0.0,0.0,1.0,11.75
0.0,0.0,0.0,1.0,11.84
0.0,0.0,0.0,1.0,11.93
0.0,0.0,0.0,1.0,12.02
0.0,0.0,0.0,1.0,12.11
0.0,0.0,0.0,1.0,12.21
0.0,0.0,0.0,1.0,12.3
0.0,0.0,0.0,1.0,12.39
0.0,0.0,0.0,1.0,12.48
0.0,0.0,0.0,1.0,12.57
0.0,0.0,0.0,1.0,12.66
0.0,0.0,0.0,1.0,12.75
0.0,0.0,0.0,1.0,12.85
0.0,0.0,0.0,1.0,12.94
0.0,0.0,0.0,1.0,13.03
0.0,0.0,0.0,1.0,13.12
0.0,0.0,0.0,1.0,13.21
0.0,0.0,0.0,1.0,13.3
0.0,0.0,0.0,1.0,13.39
0.0,0.0,0.0,1.0,13.48
0.0,0.0,0.0,1.0,13.57
