0.0,0.0,0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.11
0.0,0.0,0.0,0.0,0.0,0.0,0.13
0.0,0.0,0.0,0.0,0.0,0.0,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.18
0.0,0.0,0.0,0.0,0.0,0.0,0.21
0.0,0.0,0.0,0.0,0.0,0.0,0.23
0.0,0.0,0.0,0.0,1.0,0.0,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.28
0.0,0.0,0.0,0.0,1.0,0.0,0.3
0.0,0.0,0.0,0.0,1.0,0.0,0.32
0.0,0.0,0.0,0.0,1.0,0.0,0.35
0.0,0.0,0.0,0.0,1.0,0.0,0.37
0.0,0.0,0.0,0.0,1.0,0.0,0.4
0.0,0.0,0.0,0.0,1.0,0.0,0.43
0.0,0.0,0.0,0.0,1.0,0.0,0.45
0.0,0.0,0.0,0.0,1.0,0.0,0.47
0.0,0.0,0.0,0.0,1.0,0.0,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.52
0.0,0.0,0.0,0.0,1.0,0.0,0.55
0.0,0.0,0.0,0.0,1.0,0.0,0.57
0.0,0.0,0.0,0.0,1.0,0.0,0.59
0.0,0.0,0.0,0.0,1.0,0.0,0.62
0.0,0.0,0.0,0.0,1.0,0.0,0.65
0.0,0.0,0.0,0.0,1.0,0.0,0.67
0.0,0.0,0.0,0.0,1.0,0.0,0.7
0.0,0.0,0.0,0.0,1.0,0.0,0.72
0.0,0.0,0.0,0.0,1.0,0.0,0.75
0.0,0.0,0.0,0.0,1.0,0.0,0.77
0.0,0.0,0.0,0.0,1.0,0.0,0.79
0.0,0.0,0.0,0.0,1.0,0.0,0.82
0.0,0.0,0.0,0.0,1.0,0.0,0.84
0.0,0.0,0.0,0.0,1.0,0.0,0.87
0.0,0.0,0.0,0.0,1.0,0.0,0.89
0.0,0.0,0.0,0.0,1.0,0.0,0.92
0.0,0.0,0.0,0.0,1.0,0.0,0.94
0.0,0.0,0.0,0.0,1.0,0.0,0.97
0.0,0.0,0.0,0.0,1.0,0.0,0.99
0.0,0.0,0.0,0.0,1.0,0.0,1.01
0.0,0.0,0.0,0.0,1.0,0.0,1.04
0.0,0.0,0.0,0.0,1.0,0.0,1.06
0.0,0.0,0.0,0.0,1.0,0.0,1.09
0.0,0.0,0.0,0.0,1.0,0.0,1.11
0.0,0.0,0.0,0.0,1.0,0.0,1.13
0.0,0.0,0.0,0.0,1.0,0.0,1.16
0.0,0.0,0.0,0.0,1.0,0.0,1.18
0.0,0.0,0.0,0.0,1.0,0.0,1.21
0.0,0.0,0.0,0.0,1.0,0.0,1.23
0.0,0.0,0.0,0.0,1.0,0.0,1.25
0.0,0.0,0.0,0.0,1.0,0.0,1.28
0.0,0.0,0.0,0.0,1.0,0.0,1.32
0.0,0.0,0.0,0.0,1.0,0.0,1.35
0.0,0.0,0.0,0.0,1.0,0.0,1.37
0.0,0.0,0.0,0.0,1.0,0.0,1.39
0.0,0.0,0.0,0.0,1.0,0.0,1.42
0.0,0.0,0.0,0.0,1.0,0.0,1.44
0.0,0.0,0.0,0.0,1.0,0.0,1.47
0.0,0.0,0.0,0.0,1.0,0.0,1.49
0.0,0.0,0.0,0.0,1.0,0.0,1.52
0.0,0.0,0.0,0.0,1.0,0.0,1.54
0.0,0.0,0.0,0.0,1.0,0.0,1.57
0.0,0.0,0.0,0.0,1.0,0.0,1.6
0.0,0.0,0.0,0.0,1.0,0.0,1.63
0.0,0.0,0.0,0.0,1.0,0.0,1.65
0.0,0.0,0.0,0.0,1.0,0.0,1.67
0.0,0.0,0.0,0.0,1.0,0.0,1.7
0.0,0.0,0.0,0.0,1.0,0.0,1.72
0.0,0.0,0.0,0.0,1.0,0.0,1.74
0.0,0.0,0.0,0.0,1.0,0.0,1.77
0.0,0.0,0.0,0.0,1.0,0.0,1.79
0.0,0.0,0.0,0.0,1.0,0.0,1.82
0.0,0.0,0.0,0.0,1.0,0.0,1.84
0.0,0.0,0.0,0.0,1.0,0.0,1.87
0.0,0.0,0.0,0.0,1.0,0.0,1.9
0.0,0.0,0.0,0.0,1.0,0.0,1.92
0.0,0.0,0.0,0.0,1.0,0.0,1.94
0.0,0.0,0.0,0.0,1.0,0.0,1.97
0.0,0.0,0.0,0.0,1.0,0.0,1.99
0.0,0.0,0.0,0.0,1.0,0.0,2.02
0.0,0.0,0.0,0.0,1.0,0.0,2.04
0.0,0.0,0.0,0.0,1.0,0.0,2.07
0.0,0.0,0.0,0.0,1.0,0.0,2.09
0.0,0.0,0.0,0.0,1.0,0.0,2.12
0.0,0.0,0.0,0.0,1.0,0.0,2.14
0.0,0.0,0.0,0.0,1.0,0.0,2.18
0.0,0.0,0.0,0.0,1.0,0.0,2.21
0.0,0.0,0.0,0.0,1.0,0.0,2.24
0.0,0.0,0.0,0.0,1.0,0.0,2.26
0.0,0.0,0.0,0.0,1.0,0.0,2.29
0.0,0.0,0.0,0.0,1.0,0.0,2.31
0.0,0.0,0.0,0.0,1.0,0.0,2.34
