0.0,0.0,0.0,0.0,0.15
0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.34
0.0,0.0,0.0,0.0,0.44
0.0,0.0,0.0,0.0,0.53
0.0,0.0,0.0,0.0,0.63
0.0,0.0,0.0,1.0,0.73
0.0,0.0,0.0,1.0,0.82
0.0,0.0,0.0,1.0,0.93
0.0,0.0,0.0,1.0,1.03
0.0,0.0,0.0,1.0,1.12
0.0,0.0,0.0,1.0,1.22
0.0,0.0,0.0,1.0,1.32
0.0,0.0,0.0,1.0,1.41
0.0,0.0,0.0,1.0,1.51
0.0,0.0,0.0,1.0,1.61
0.0,0.0,0.0,1.0,1.71
0.0,0.0,0.0,1.0,1.81
0.0,0.0,0.0,1.0,1.91
0.0,0.0,0.0,1.0,2.01
0.0,0.0,0.0,1.0,2.11
0.0,0.0,0.0,1.0,2.21
0.0,0.0,0.0,1.0,2.33
0.0,0.0,0.0,1.0,2.43
0.0,0.0,0.0,1.0,2.53
0.0,0.0,0.0,1.0,2.64
0.0,0.0,0.0,1.0,2.78
0.0,0.0,0.0,1.0,2.88
0.0,0.0,0.0,1.0,2.97
0.0,0.0,0.0,1.0,3.07
0.0,0.0,0.0,1.0,3.17
0.0,0.0,0.0,1.0,3.26
0.0,0.0,0.0,1.0,3.35
0.0,0.0,0.0,1.0,3.45
0.0,0.0,0.0,1.0,3.54
0.0,0.0,0.0,1.0,3.65
0.0,0.0,0.0,1.0,3.75
0.0,0.0,0.0,1.0,3.84
0.0,0.0,0.0,1.0,3.93
0.0,0.0,0.0,1.0,4.03
0.0,0.0,0.0,1.0,4.13
0.0,0.0,0.0,1.0,4.23
0.0,0.0,0.0,1.0,4.32
0.0,0.0,0.0,1.0,4.42
0.0,0.0,0.0,1.0,4.51
0.0,0.0,0.0,1.0,4.61
0.0,0.0,0.0,1.0,4.73
0.0,0.0,0.0,1.0,4.83
0.0,0.0,0.0,1.0,4.97
0.0,0.0,0.0,1.0,5.07
0.0,0.0,0.0,1.0,5.17
0.0,0.0,0.0,1.0,5.26
0.0,0.0,0.0,1.0,5.36
0.0,0.0,0.0,1.0,5.45
0.0,0.0,0.0,1.0,5.55
0.0,0.0,0.0,1.0,5.64
0.0,0.0,0.0,1.0,5.74
0.0,0.0,0.0,1.0,5.83
0.0,0.0,0.0,1.0,5.93
0.0,0.0,0.0,1.0,6.02
0.0,0.0,0.0,1.0,6.12
0.0,0.0,0.0,1.0,6.22
0.0,0.0,0.0,1.0,6.33
0.0,0.0,0.0,1.0,6.45
0.0,0.0,0.0,1.0,6.55
0.0,0.0,0.0,1.0,6.64
0.0,0.0,0.0,1.0,6.74
0.0,0.0,0.0,1.0,6.84
0.0,0.0,0.0,1.0,6.95
0.0,0.0,0.0,1.0,7.05
0.0,0.0,0.0,1.0,7.15
0.0,0.0,0.0,1.0,7.24
0.0,0.0,0.0,1.0,7.33
0.0,0.0,0.0,1.0,7.43
0.0,0.0,0.0,1.0,7.53
0.0,0.0,0.0,1.0,7.63
0.0,0.0,0.0,1.0,7.72
0.0,0.0,0.0,1.0,7.82
0.0,0.0,0.0,1.0,7.91
0.0,0.0,0.0,1.0,8.02
0.0,0.0,0.0,1.0,8.14
0.0,0.0,0.0,1.0,8.23
0.0,0.0,0.0,1.0,8.33
0.0,0.0,0.0,1.0,8.42
0.0,0.0,0.0,1.0,8.52
0.0,0.0,0.0,1.0,8.62
0.0,0.0,0.0,1.0,8.71
0.0,0.0,0.0,1.0,8.82
0.0,0.0,0.0,1.0,8.93
